touch_id,user_id,campaign_id,placement_id,creative_id,source_type,timestamp,start_param,data_source
st_000375,su_00409,cmp_000,pl_000,cr_000,lead,2026-08-22 13:26:30.588106787,c_cmp_000_p_pl_000_cr_cr_000,synthetic
st_000376,su_00410,cmp_002,pl_010,cr_010,click,2026-08-25 00:42:55.469011468,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000377,su_00410,cmp_002,pl_010,cr_010,bot_start,2026-08-25 01:11:35.617417049,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000378,su_00410,cmp_002,pl_010,cr_010,lead,2026-08-25 10:02:25.903193271,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000379,su_00412,cmp_000,pl_008,cr_008,click,2026-09-06 01:59:27.910758049,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000380,su_00412,cmp_000,pl_008,cr_008,bot_start,2026-09-06 02:28:38.075459957,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000381,su_00412,cmp_000,pl_008,cr_008,lead,2026-09-06 09:20:37.940740439,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000382,su_00414,cmp_000,pl_024,cr_009,click,2026-08-23 07:20:45.987358137,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000383,su_00414,cmp_000,pl_024,cr_009,bot_start,2026-08-23 07:24:03.998762712,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000384,su_00414,cmp_000,pl_024,cr_009,lead,2026-08-23 09:35:16.340835653,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000385,su_00417,cmp_000,pl_016,cr_001,click,2026-08-12 15:54:25.852118066,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000386,su_00417,cmp_000,pl_016,cr_001,bot_start,2026-08-12 16:04:49.311102352,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000387,su_00417,cmp_000,pl_016,cr_001,lead,2026-08-13 08:11:57.871254710,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000388,su_00418,cmp_005,pl_005,cr_005,click,2026-08-10 15:12:03.545551930,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000389,su_00418,cmp_005,pl_005,cr_005,bot_start,2026-08-10 15:15:40.444791021,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000390,su_00420,cmp_006,pl_014,cr_014,click,2026-09-10 10:00:49.983248063,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000391,su_00426,cmp_007,pl_015,cr_000,click,2026-09-07 21:40:52.461584118,c_cmp_007_p_pl_015_cr_cr_000,synthetic
st_000392,su_00429,cmp_000,pl_016,cr_001,click,2026-08-11 06:13:49.682103439,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000393,su_00432,cmp_004,pl_020,cr_005,click,2026-09-09 12:59:59.411302305,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000394,su_00432,cmp_004,pl_020,cr_005,bot_start,2026-09-09 13:11:10.759751228,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000395,su_00432,cmp_004,pl_020,cr_005,lead,2026-09-10 10:26:23.293971467,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000396,su_00435,cmp_007,pl_023,cr_008,click,2026-08-11 03:06:02.179047233,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000397,su_00435,cmp_007,pl_023,cr_008,bot_start,2026-08-11 03:08:09.556373371,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000398,su_00435,cmp_007,pl_023,cr_008,lead,2026-08-11 15:16:48.123844701,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000399,su_00437,cmp_001,pl_009,cr_009,click,2026-08-21 08:45:10.268581410,c_cmp_001_p_pl_009_cr_cr_009,synthetic
st_000400,su_00437,cmp_001,pl_009,cr_009,bot_start,2026-08-21 09:06:17.906904353,c_cmp_001_p_pl_009_cr_cr_009,synthetic
st_000401,su_00437,cmp_001,pl_009,cr_009,lead,2026-08-21 12:46:43.204980261,c_cmp_001_p_pl_009_cr_cr_009,synthetic
st_000402,su_00438,cmp_002,pl_010,cr_010,click,2026-08-25 19:18:40.843937003,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000403,su_00438,cmp_002,pl_010,cr_010,bot_start,2026-08-25 19:46:13.634607538,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000404,su_00438,cmp_002,pl_010,cr_010,lead,2026-08-26 18:41:44.730821486,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000405,su_00440,cmp_004,pl_028,cr_013,click,2026-08-16 21:17:22.307880128,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000406,su_00440,cmp_004,pl_028,cr_013,bot_start,2026-08-16 21:22:22.927262727,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000407,su_00440,cmp_004,pl_028,cr_013,lead,2026-08-17 20:45:52.601028484,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000408,su_00443,cmp_004,pl_028,cr_013,click,2026-08-17 12:12:39.452125683,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000409,su_00443,cmp_004,pl_028,cr_013,bot_start,2026-08-17 12:37:51.347714426,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000410,su_00444,cmp_004,pl_012,cr_012,click,2026-08-28 03:24:55.070299719,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000411,su_00444,cmp_004,pl_012,cr_012,bot_start,2026-08-28 03:28:50.482097094,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000412,su_00444,cmp_004,pl_012,cr_012,lead,2026-08-28 07:07:44.954843868,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000413,su_00445,cmp_006,pl_006,cr_006,click,2026-08-20 02:01:26.023541308,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000414,su_00446,cmp_000,pl_008,cr_008,click,2026-09-04 15:53:56.919664656,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000415,su_00446,cmp_000,pl_008,cr_008,bot_start,2026-09-04 16:10:16.792272955,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000416,su_00447,cmp_003,pl_019,cr_004,click,2026-08-30 23:16:05.632008067,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000417,su_00447,cmp_003,pl_019,cr_004,bot_start,2026-08-30 23:45:38.848843352,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000418,su_00447,cmp_003,pl_019,cr_004,lead,2026-08-31 02:02:44.080598932,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000419,su_00448,cmp_001,pl_009,cr_009,click,2026-08-20 23:41:01.301116008,c_cmp_001_p_pl_009_cr_cr_009,synthetic
st_000420,su_00455,cmp_000,pl_000,cr_000,click,2026-08-20 06:42:15.239043016,c_cmp_000_p_pl_000_cr_cr_000,synthetic
st_000421,su_00459,cmp_000,pl_016,cr_001,click,2026-08-13 23:59:06.202137643,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000422,su_00461,cmp_000,pl_016,cr_001,click,2026-08-13 10:41:15.798505893,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000423,su_00461,cmp_000,pl_016,cr_001,bot_start,2026-08-13 10:56:42.970217710,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000424,su_00465,cmp_001,pl_017,cr_002,click,2026-08-22 23:29:47.655391397,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000425,su_00465,cmp_001,pl_017,cr_002,bot_start,2026-08-22 23:54:16.944855655,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000426,su_00467,cmp_005,pl_029,cr_014,click,2026-09-05 15:07:15.252551297,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000427,su_00468,cmp_002,pl_018,cr_003,click,2026-08-10 01:20:58.076693479,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000428,su_00468,cmp_002,pl_018,cr_003,bot_start,2026-08-10 01:36:38.454781831,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000429,su_00468,cmp_002,pl_018,cr_003,lead,2026-08-10 04:39:44.876727534,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000430,su_00471,cmp_002,pl_018,cr_003,click,2026-08-11 11:50:58.993854106,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000431,su_00472,cmp_006,pl_006,cr_006,click,2026-08-20 09:06:34.873996832,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000432,su_00472,cmp_006,pl_006,cr_006,bot_start,2026-08-20 09:17:09.116354084,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000433,su_00474,cmp_005,pl_013,cr_013,click,2026-09-02 17:14:08.215262749,c_cmp_005_p_pl_013_cr_cr_013,synthetic
st_000434,su_00474,cmp_005,pl_013,cr_013,bot_start,2026-09-02 17:30:11.668684210,c_cmp_005_p_pl_013_cr_cr_013,synthetic
st_000435,su_00474,cmp_005,pl_013,cr_013,lead,2026-09-03 12:46:56.158822228,c_cmp_005_p_pl_013_cr_cr_013,synthetic
st_000436,su_00477,cmp_005,pl_029,cr_014,click,2026-09-06 07:24:23.811899675,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000437,su_00477,cmp_005,pl_029,cr_014,bot_start,2026-09-06 07:47:29.601730376,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000438,su_00477,cmp_005,pl_029,cr_014,lead,2026-09-06 15:30:26.193820804,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000439,su_00480,cmp_002,pl_026,cr_011,click,2026-08-21 08:36:28.186027243,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000440,su_00480,cmp_002,pl_026,cr_011,bot_start,2026-08-21 09:00:04.268155170,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000441,su_00480,cmp_002,pl_026,cr_011,lead,2026-08-22 04:23:32.747985300,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000442,su_00482,cmp_007,pl_007,cr_007,click,2026-09-08 03:58:33.788125881,c_cmp_007_p_pl_007_cr_cr_007,synthetic
st_000443,su_00482,cmp_007,pl_007,cr_007,bot_start,2026-09-08 04:14:05.892018237,c_cmp_007_p_pl_007_cr_cr_007,synthetic
st_000444,su_00482,cmp_007,pl_007,cr_007,lead,2026-09-09 02:43:13.494498383,c_cmp_007_p_pl_007_cr_cr_007,synthetic
st_000445,su_00483,cmp_005,pl_005,cr_005,click,2026-08-10 17:10:20.314479932,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000446,su_00484,cmp_001,pl_017,cr_002,click,2026-08-22 09:04:54.253676759,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000447,su_00485,cmp_004,pl_020,cr_005,click,2026-09-09 15:29:26.474787997,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000448,su_00485,cmp_004,pl_020,cr_005,bot_start,2026-09-09 15:54:40.267473126,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000449,su_00486,cmp_003,pl_027,cr_012,click,2026-09-04 09:29:11.975675746,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000450,su_00486,cmp_003,pl_027,cr_012,bot_start,2026-09-04 09:58:11.322959425,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000451,su_00486,cmp_003,pl_027,cr_012,lead,2026-09-04 20:14:18.139373212,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000452,su_00487,cmp_003,pl_019,cr_004,click,2026-08-31 16:34:21.035751718,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000453,su_00487,cmp_003,pl_019,cr_004,bot_start,2026-08-31 16:43:22.271055481,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000454,su_00487,cmp_003,pl_019,cr_004,lead,2026-09-01 12:23:41.772916111,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000455,su_00489,cmp_003,pl_011,cr_011,click,2026-08-07 00:11:54.571767740,c_cmp_003_p_pl_011_cr_cr_011,synthetic
st_000456,su_00489,cmp_003,pl_011,cr_011,bot_start,2026-08-07 00:18:48.052028531,c_cmp_003_p_pl_011_cr_cr_011,synthetic
st_000457,su_00489,cmp_003,pl_011,cr_011,lead,2026-08-07 02:45:44.456483178,c_cmp_003_p_pl_011_cr_cr_011,synthetic
st_000458,su_00492,cmp_003,pl_027,cr_012,click,2026-09-05 01:56:04.895573454,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000459,su_00492,cmp_003,pl_027,cr_012,bot_start,2026-09-05 02:00:48.639579331,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000460,su_00492,cmp_003,pl_027,cr_012,lead,2026-09-05 16:02:43.147368282,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000461,su_00495,cmp_005,pl_029,cr_014,click,2026-09-05 06:22:13.643095972,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000462,su_00495,cmp_005,pl_029,cr_014,bot_start,2026-09-05 06:25:58.169406126,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000463,su_00495,cmp_005,pl_029,cr_014,lead,2026-09-06 05:18:41.557184882,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000464,su_00497,cmp_002,pl_018,cr_003,click,2026-08-11 23:16:24.709070682,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000465,su_00497,cmp_002,pl_018,cr_003,bot_start,2026-08-11 23:26:05.685071662,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000466,su_00497,cmp_002,pl_018,cr_003,lead,2026-08-12 00:31:01.893310333,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000467,su_00498,cmp_000,pl_016,cr_001,click,2026-08-11 16:17:09.057992958,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000468,su_00498,cmp_000,pl_016,cr_001,bot_start,2026-08-11 16:37:35.020115976,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000469,su_00503,cmp_001,pl_025,cr_010,click,2026-08-15 06:46:13.289538141,c_cmp_001_p_pl_025_cr_cr_010,synthetic
st_000470,su_00505,cmp_003,pl_027,cr_012,click,2026-09-06 17:37:41.056761573,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000471,su_00508,cmp_001,pl_025,cr_010,click,2026-08-13 08:07:47.584769981,c_cmp_001_p_pl_025_cr_cr_010,synthetic
st_000472,su_00508,cmp_001,pl_025,cr_010,bot_start,2026-08-13 08:11:15.238461766,c_cmp_001_p_pl_025_cr_cr_010,synthetic
st_000473,su_00509,cmp_002,pl_026,cr_011,click,2026-08-21 05:16:25.484652199,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000474,su_00510,cmp_004,pl_004,cr_004,click,2026-09-03 01:53:59.438875844,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000475,su_00510,cmp_004,pl_004,cr_004,bot_start,2026-09-03 02:02:12.160138414,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000476,su_00510,cmp_004,pl_004,cr_004,lead,2026-09-03 21:06:08.678609681,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000477,su_00514,cmp_007,pl_023,cr_008,click,2026-08-13 21:31:17.856771959,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000478,su_00517,cmp_007,pl_015,cr_000,click,2026-09-08 03:30:32.031275031,c_cmp_007_p_pl_015_cr_cr_000,synthetic
st_000479,su_00517,cmp_007,pl_015,cr_000,bot_start,2026-09-08 03:40:57.132168854,c_cmp_007_p_pl_015_cr_cr_000,synthetic
st_000480,su_00517,cmp_007,pl_015,cr_000,lead,2026-09-08 07:47:25.066375633,c_cmp_007_p_pl_015_cr_cr_000,synthetic
st_000481,su_00518,cmp_000,pl_000,cr_000,click,2026-08-20 07:20:17.068390306,c_cmp_000_p_pl_000_cr_cr_000,synthetic
st_000482,su_00518,cmp_000,pl_000,cr_000,bot_start,2026-08-20 07:30:20.623183537,c_cmp_000_p_pl_000_cr_cr_000,synthetic
st_000483,su_00518,cmp_000,pl_000,cr_000,lead,2026-08-20 08:28:44.845472149,c_cmp_000_p_pl_000_cr_cr_000,synthetic
st_000484,su_00519,cmp_004,pl_028,cr_013,click,2026-08-17 06:28:34.103645030,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000485,su_00519,cmp_004,pl_028,cr_013,bot_start,2026-08-17 06:45:55.588609959,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000486,su_00519,cmp_004,pl_028,cr_013,lead,2026-08-17 17:23:28.450930917,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000487,su_00520,cmp_002,pl_018,cr_003,click,2026-08-11 14:23:36.037698108,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000488,su_00521,cmp_007,pl_023,cr_008,click,2026-08-11 20:06:30.787161528,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000489,su_00521,cmp_007,pl_023,cr_008,bot_start,2026-08-11 20:34:38.742969985,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000490,su_00521,cmp_007,pl_023,cr_008,lead,2026-08-12 08:15:40.934942011,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000491,su_00525,cmp_002,pl_018,cr_003,click,2026-08-11 19:56:55.306101316,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000492,su_00525,cmp_002,pl_018,cr_003,bot_start,2026-08-11 20:06:08.258261501,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000493,su_00525,cmp_002,pl_018,cr_003,lead,2026-08-12 03:07:41.503178688,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000494,su_00526,cmp_004,pl_004,cr_004,click,2026-09-04 05:01:17.605456633,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000495,su_00526,cmp_004,pl_004,cr_004,bot_start,2026-09-04 05:15:55.345242409,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000496,su_00526,cmp_004,pl_004,cr_004,lead,2026-09-04 21:38:57.330550005,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000497,su_00527,cmp_000,pl_016,cr_001,click,2026-08-13 01:40:38.011952214,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000498,su_00527,cmp_000,pl_016,cr_001,bot_start,2026-08-13 01:52:22.905127233,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000499,su_00527,cmp_000,pl_016,cr_001,lead,2026-08-13 04:59:37.610827218,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000500,su_00531,cmp_001,pl_001,cr_001,click,2026-09-05 13:09:04.252335412,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000501,su_00531,cmp_001,pl_001,cr_001,bot_start,2026-09-05 13:29:18.420921520,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000502,su_00532,cmp_006,pl_022,cr_007,click,2026-08-22 14:04:13.149108463,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000503,su_00532,cmp_006,pl_022,cr_007,bot_start,2026-08-22 14:10:47.775538542,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000504,su_00536,cmp_000,pl_016,cr_001,click,2026-08-12 03:08:25.201537506,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000505,su_00536,cmp_000,pl_016,cr_001,bot_start,2026-08-12 03:25:13.240596125,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000506,su_00536,cmp_000,pl_016,cr_001,lead,2026-08-12 14:02:13.736031394,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000507,su_00539,cmp_004,pl_004,cr_004,click,2026-09-03 15:00:07.175004211,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000508,su_00539,cmp_004,pl_004,cr_004,bot_start,2026-09-03 15:15:32.112755754,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000509,su_00539,cmp_004,pl_004,cr_004,lead,2026-09-03 23:48:43.532815718,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000510,su_00540,cmp_000,pl_024,cr_009,click,2026-08-23 10:25:10.123003494,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000511,su_00540,cmp_000,pl_024,cr_009,bot_start,2026-08-23 10:51:44.314799992,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000512,su_00543,cmp_005,pl_021,cr_006,click,2026-08-18 21:32:14.742092376,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000513,su_00543,cmp_005,pl_021,cr_006,bot_start,2026-08-18 21:44:43.725199753,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000514,su_00545,cmp_002,pl_010,cr_010,click,2026-08-25 19:51:56.722161580,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000515,su_00545,cmp_002,pl_010,cr_010,bot_start,2026-08-25 20:20:36.420970093,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000516,su_00545,cmp_002,pl_010,cr_010,lead,2026-08-26 09:06:28.074185856,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000517,su_00547,cmp_005,pl_029,cr_014,click,2026-09-04 01:47:29.401499655,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000518,su_00547,cmp_005,pl_029,cr_014,bot_start,2026-09-04 02:05:20.771319419,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000519,su_00547,cmp_005,pl_029,cr_014,lead,2026-09-04 11:19:58.604933674,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000520,su_00548,cmp_005,pl_029,cr_014,click,2026-09-06 17:35:22.753821569,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000521,su_00548,cmp_005,pl_029,cr_014,bot_start,2026-09-06 17:38:43.137680010,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000522,su_00548,cmp_005,pl_029,cr_014,lead,2026-09-06 23:43:53.773836394,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000523,su_00550,cmp_005,pl_021,cr_006,click,2026-08-17 16:19:40.989244341,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000524,su_00550,cmp_005,pl_021,cr_006,bot_start,2026-08-17 16:35:02.812316852,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000525,su_00550,cmp_005,pl_021,cr_006,lead,2026-08-17 20:52:52.363938682,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000526,su_00554,cmp_000,pl_016,cr_001,click,2026-08-11 21:11:25.867253363,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000527,su_00557,cmp_007,pl_023,cr_008,click,2026-08-12 15:47:58.346322051,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000528,su_00557,cmp_007,pl_023,cr_008,bot_start,2026-08-12 16:00:21.688542258,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000529,su_00557,cmp_007,pl_023,cr_008,lead,2026-08-13 12:24:23.825908199,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000530,su_00559,cmp_006,pl_022,cr_007,click,2026-08-22 19:49:32.133378143,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000531,su_00559,cmp_006,pl_022,cr_007,bot_start,2026-08-22 19:57:32.325293217,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000532,su_00560,cmp_005,pl_005,cr_005,click,2026-08-10 09:23:14.259078196,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000533,su_00561,cmp_004,pl_020,cr_005,click,2026-09-11 15:49:05.484649074,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000534,su_00562,cmp_006,pl_022,cr_007,click,2026-08-23 03:22:27.669748271,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000535,su_00562,cmp_006,pl_022,cr_007,bot_start,2026-08-23 03:46:20.776897642,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000536,su_00564,cmp_005,pl_029,cr_014,click,2026-09-03 21:37:31.166587226,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000537,su_00564,cmp_005,pl_029,cr_014,bot_start,2026-09-03 21:57:20.790293478,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000538,su_00564,cmp_005,pl_029,cr_014,lead,2026-09-04 02:07:38.799177228,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000539,su_00566,cmp_000,pl_000,cr_000,click,2026-08-20 11:27:40.113038888,c_cmp_000_p_pl_000_cr_cr_000,synthetic
st_000540,su_00567,cmp_002,pl_018,cr_003,click,2026-08-10 06:50:26.240709820,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000541,su_00567,cmp_002,pl_018,cr_003,bot_start,2026-08-10 07:00:48.621393537,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000542,su_00569,cmp_000,pl_008,cr_008,click,2026-09-06 03:59:32.994333400,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000543,su_00572,cmp_002,pl_026,cr_011,click,2026-08-22 18:33:05.475513465,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000544,su_00573,cmp_001,pl_017,cr_002,click,2026-08-23 22:22:17.548547666,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000545,su_00573,cmp_001,pl_017,cr_002,bot_start,2026-08-23 22:52:11.467699430,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000546,su_00573,cmp_001,pl_017,cr_002,lead,2026-08-24 11:33:39.459039529,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000547,su_00574,cmp_007,pl_023,cr_008,click,2026-08-12 07:18:42.314445048,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000548,su_00574,cmp_007,pl_023,cr_008,bot_start,2026-08-12 07:34:28.496990059,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000549,su_00575,cmp_002,pl_018,cr_003,click,2026-08-12 02:24:08.047576512,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000550,su_00575,cmp_002,pl_018,cr_003,bot_start,2026-08-12 02:40:28.461008740,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000551,su_00575,cmp_002,pl_018,cr_003,lead,2026-08-12 12:10:30.086916266,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000552,su_00579,cmp_001,pl_001,cr_001,click,2026-09-06 03:10:33.860331843,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000553,su_00579,cmp_001,pl_001,cr_001,bot_start,2026-09-06 03:26:45.241654546,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000554,su_00579,cmp_001,pl_001,cr_001,lead,2026-09-07 00:09:21.791390642,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000555,su_00581,cmp_006,pl_006,cr_006,click,2026-08-20 16:57:32.530547691,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000556,su_00581,cmp_006,pl_006,cr_006,bot_start,2026-08-20 17:21:25.483254207,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000557,su_00589,cmp_002,pl_018,cr_003,click,2026-08-10 13:30:52.084245532,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000558,su_00590,cmp_001,pl_025,cr_010,click,2026-08-12 17:18:51.850543460,c_cmp_001_p_pl_025_cr_cr_010,synthetic
st_000559,su_00590,cmp_001,pl_025,cr_010,bot_start,2026-08-12 17:43:14.693333837,c_cmp_001_p_pl_025_cr_cr_010,synthetic
st_000560,su_00591,cmp_006,pl_006,cr_006,click,2026-08-17 22:10:29.141049112,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000561,su_00591,cmp_006,pl_006,cr_006,bot_start,2026-08-17 22:17:21.465549837,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000562,su_00591,cmp_006,pl_006,cr_006,lead,2026-08-18 07:10:17.676400685,c_cmp_006_p_pl_006_cr_cr_006,synthetic
