order_id,item_index,student_id,timestamp,course,amount
ord_aaae24f47115,2,568,2026-08-27 15:10:07,Аналитика про,7475.0
ord_ae333cc3ea02,1,569,2026-09-06 08:00:03,Backend про,8950.0
ord_e0cc3db31f5c,1,57,2026-08-10 00:14:10,ML старт,4950.0
ord_db6be831afe4,1,570,2026-08-09 09:24:57,Алгоритмы старт,4995.0
ord_db6be831afe4,2,570,2026-08-09 09:24:57,Аналитика старт,4995.0
ord_c76d4cfd3150,1,571,2026-08-04 17:19:52,ML про,8475.0
ord_c76d4cfd3150,2,571,2026-08-04 17:19:52,ML старт,8475.0
ord_1fceee77c844,1,572,2026-09-02 14:54:22,Аналитика про,8945.0
ord_0d21daf5c92f,1,573,2026-08-30 09:39:42,AI агенты,8950.0
ord_0aacfa2737e8,1,574,2026-09-04 16:29:01,ML про,7475.0
ord_51b61aa19c4c,1,575,2026-08-19 09:21:46,Алгоритмы старт,8245.0
ord_51b61aa19c4c,2,575,2026-08-19 09:21:46,Аналитика про,8245.0
ord_51b61aa19c4c,3,575,2026-08-19 09:21:46,Аналитика старт,8245.0
ord_3f57b26c130a,1,576,2026-09-04 17:26:34,ML старт,7475.0
ord_e27b3647e4a5,1,577,2026-08-09 16:26:30,Backend старт,5463.33
ord_dc1bb67f9e3c,1,578,2026-08-21 12:29:55,Аналитика про,8245.0
ord_a1f9bab00b6d,1,579,2026-08-06 16:20:47,ML старт,8245.0
ord_becc242811f2,1,58,2026-08-09 16:12:46,Backend старт,5463.33
ord_becc242811f2,2,58,2026-08-09 16:12:46,ML старт,5463.33
ord_becc242811f2,3,58,2026-08-09 16:12:46,Алгоритмы старт,5463.34
ord_790ad22a2528,1,580,2026-08-23 14:38:29,AI агенты,8950.0
ord_8e10622603c1,1,581,2026-08-23 11:19:47,ML про,8950.0
ord_84b1459a4d92,1,582,2026-09-04 15:03:52,Аналитика старт,8950.0
ord_3e34ca82d5e8,1,583,2026-08-25 04:27:38,AI агенты,8950.0
ord_6699eceec325,1,584,2026-08-10 15:33:39,Алгоритмы старт,6490.0
ord_66f646faab4c,1,585,2026-08-29 19:40:39,AI агенты,6975.0
ord_66f646faab4c,2,585,2026-08-29 19:40:39,ML про,6975.0
ord_1c6b616d7106,1,586,2026-08-12 17:45:53,Аналитика старт,8745.0
ord_394a1a89b5ee,1,587,2026-08-26 21:47:21,AI агенты,8450.0
ord_9d29fe921e72,1,588,2026-08-11 02:43:57,К ВУЗу,6450.0
ord_40823b74df5a,1,589,2026-08-09 18:06:31,Алгоритмы старт,5990.0
ord_973e62f3ec27,1,59,2026-09-06 13:32:21,ML про,8950.0
ord_cd6fd80a1eaf,1,590,2026-09-04 11:04:11,Backend про,8945.0
ord_37478f3e1765,1,591,2026-09-05 10:13:46,AI агенты,8450.0
ord_7391151bae48,1,592,2026-08-19 20:38:02,Алгоритмы старт,8245.0
ord_e72652175bc8,1,593,2026-09-06 19:53:15,Мат анализ,9950.0
ord_2035e3041e35,1,594,2026-09-03 18:16:38,AI агенты,5000.0
ord_8aa29fb8059d,1,595,2026-08-22 16:55:59,AI агенты,7475.0
ord_8aa29fb8059d,2,595,2026-08-22 16:55:59,ML про,7475.0
ord_983187abac2c,1,596,2026-09-05 16:26:36,ML про,8950.0
ord_83c980e97bd6,1,597,2026-08-09 18:00:04,ML старт,5990.0
ord_0273750f92b4,1,598,2026-08-09 09:43:34,Backend старт,4950.0
ord_0273750f92b4,2,598,2026-08-09 09:43:34,Алгоритмы,4950.0
ord_24dd72357c2b,1,599,2026-08-26 12:25:10,Аналитика старт,8950.0
ord_f51023de2d47,1,599,2026-08-31 16:05:26,Аналитика про,8950.0
ord_f724e25b9f3d,1,6,2026-09-02 19:16:28,Аналитика про,8450.0
ord_3d5b4f37c4c9,1,60,2026-09-05 19:44:33,ML про,8950.0
ord_5e0c6a753190,1,600,2026-08-22 15:48:13,AI агенты,7450.0
ord_6657a8b7bd30,1,601,2026-09-04 04:51:49,AI агенты,7475.0
ord_6657a8b7bd30,2,601,2026-09-04 04:51:49,ML про,7475.0
ord_6657a8b7bd30,3,601,2026-09-04 04:51:49,ML старт,7475.0
ord_b4126717b5c9,1,601,2026-09-06 14:28:33,Аналитика про,6975.0
ord_b4126717b5c9,2,601,2026-09-06 14:28:33,Аналитика старт,6975.0
ord_52b9f1d19dc9,1,602,2026-09-05 17:42:39,Backend про,8450.0
ord_7b7e5a53ef22,1,603,2026-08-18 16:34:39,Аналитика старт,8745.0
ord_68739e9f8a4a,1,604,2026-09-06 19:17:57,Аналитика старт,8950.0
ord_f339afbd01d6,1,605,2026-08-26 07:26:53,Алгоритмы про,8950.0
ord_0d76feadce87,1,606,2026-08-10 18:36:00,К ВУЗу,6450.0
ord_6c5435c5c2c8,1,61,2026-08-27 19:44:33,ML про,6975.0
ord_6c5435c5c2c8,2,61,2026-08-27 19:44:33,ML старт,6975.0
ord_f567051e92aa,1,62,2026-08-09 18:47:09,Backend старт,4995.0
ord_f567051e92aa,2,62,2026-08-09 18:47:09,Алгоритмы старт,4995.0
ord_12f6f616dabf,1,63,2026-08-09 19:29:08,Data Engenering,6450.0
ord_12f6f616dabf,2,63,2026-08-09 19:29:08,Data Science,6450.0
ord_6cd9a2349b64,1,63,2026-09-07 05:24:57,Алгоритмы про,8950.0
ord_9de2499866fa,1,64,2026-08-09 14:45:05,Алгоритмы,4995.0
ord_dba585c831db,1,65,2026-08-09 18:45:20,Аналитика старт,6490.0
ord_a61f968bd76d,1,66,2026-08-13 05:36:55,Алгоритмы старт,8745.0
ord_ad3def68351d,1,67,2026-08-10 18:01:06,Аналитика старт,6490.0
ord_cd11acee5329,1,67,2026-09-05 17:04:40,ML про,8950.0
ord_7462e1ce0d8d,1,68,2026-09-08 17:53:12,Алгоритмы про,7500.0
ord_7462e1ce0d8d,2,68,2026-09-08 17:53:12,Алгоритмы старт,7500.0
ord_49bfe678cd06,1,69,2026-08-22 04:22:43,К ВУЗу,6950.0
ord_37c2fbd9d690,1,7,2026-08-08 14:07:56,Backend старт,4950.0
ord_111f1b3401d4,1,70,2026-08-18 19:10:04,Аналитика старт,8475.0
ord_6d42b5728a49,1,71,2026-08-23 14:57:08,Алгоритмы,8450.0
ord_583e321a8c9c,1,72,2026-09-07 19:19:58,AI агенты,6975.0
ord_583e321a8c9c,2,72,2026-09-07 19:19:58,ML про,6975.0
ord_2ec716200ec9,1,73,2026-08-08 20:05:40,Алгоритмы старт,4995.0
ord_4b9ab0edfa9e,1,74,2026-09-06 10:34:28,AI агенты,8450.0
ord_a5b2d19baa1d,1,75,2026-08-18 18:53:33,Аналитика про,8475.0
ord_a5b2d19baa1d,2,75,2026-08-18 18:53:33,Аналитика старт,8475.0
ord_07c9fa467ebc,1,76,2026-08-30 14:48:44,Алгоритмы про,6975.0
ord_07c9fa467ebc,2,76,2026-08-30 14:48:44,Аналитика про,6975.0
ord_3ffcaf32e951,1,77,2026-08-31 17:54:30,Аналитика про,8450.0
ord_ab876d71ca89,1,78,2026-09-08 05:10:30,Data Science,6950.0
ord_85560eff62d3,1,79,2026-08-14 04:09:52,Теория вероятностей,9950.0
ord_9cd9986674a9,1,8,2026-08-08 16:25:39,АВ тестам,4495.0
ord_9cd9986674a9,2,8,2026-08-08 16:25:39,Алгоритмы,4495.0
ord_128f6f54c0bb,1,80,2026-09-09 04:53:08,ML про,6975.0
ord_16a607842721,1,81,2026-08-30 13:44:26,AI агенты,8450.0
ord_e444efef6261,1,82,2026-08-11 12:46:14,Аналитика про,3245.0
ord_e444efef6261,2,82,2026-08-11 12:46:14,Аналитика старт,3245.0
ord_51aaa0b2c519,1,83,2026-08-10 07:52:44,Аналитика старт,6490.0
ord_d7d444a21f3a,1,84,2026-08-09 19:07:32,Backend старт,6490.0
ord_729b10b8833e,1,85,2026-08-24 15:57:32,Аналитика про,8950.0
ord_59550e84122a,1,86,2026-08-10 16:16:30,Алгоритмы старт,4950.0
ord_8c349454dfff,1,87,2026-08-22 13:23:20,Алгоритмы про,7475.0
ord_e0df4e4f3dc6,1,88,2026-09-01 19:27:16,AI агенты,8950.0
ord_0a2df2b27e22,1,89,2026-08-09 10:44:19,Алгоритмы,9900.0
ord_0f0247baca43,1,9,2026-09-03 14:55:45,Аналитика про,8950.0
ord_850e9217af8a,1,90,2026-08-31 01:05:18,Алгоритмы старт,6975.0
ord_22a56662eca5,1,91,2026-08-24 00:44:40,ML старт,8950.0
ord_f05ff3881547,1,92,2026-08-21 15:14:39,Линейная алгебра,9950.0
ord_07526bb6597e,1,93,2026-08-10 05:56:12,К ВУЗу,6950.0
ord_4d5933cfffc8,1,94,2026-09-04 18:49:47,Backend про,8950.0
ord_3225c431aef9,1,95,2026-08-23 19:08:11,AI агенты,7475.0
ord_3225c431aef9,2,95,2026-08-23 19:08:11,Аналитика про,7475.0
ord_688d994c970c,1,96,2026-08-09 16:21:43,Аналитика старт,6490.0
ord_a74b874abcdd,1,97,2026-09-06 17:27:55,Backend про,8950.0
ord_de3a87c256a3,1,98,2026-08-23 14:14:48,Аналитика про,7475.0
ord_de3a87c256a3,2,98,2026-08-23 14:14:48,Аналитика старт,7475.0
ord_c1ea22a76af1,1,99,2026-08-29 19:35:36,AI агенты,8450.0
